populations -P /work/LAS/kjroe-lab/jmahguib/UCSStacks_outputs/TrkNbr-1524n1282n1083_AllPops_UCSStacks_outputs -O /work/LAS/kjroe-lab/jmahguib/Stacks_Populations_outputs/TrkNbr-1524n1282n1083_AllPops_Stacks_Populations_p9_r080_output -M /work/LAS/kjroe-lab/jmahguib/PopMaps/Webbhelix/PopMap_TrkNbr-1524n1282n1083_AllPops.txt -b 22540000 -t 10 -k -p 9 -r 0.80 --write_single_snp --fstats --plink --structure --genepop --vcf --phylip_var
populations version 1.46 executed 2020-10-04 14:23:08

# Distribution of population loci.
# Distribution of valid loci matched to catalog locus.
# Valid samples at locus	Count
between_population	incompatible_locus	216146	un	19453141	89	TGCP	IRO
between_population	incompatible_locus	176963	un	15926642	60	TGCP	RRO
between_population	incompatible_locus	17112	un	1540018	26	TGCP	PPNP
between_population	incompatible_locus	26552	un	2389610	18	TGCP	PPNP
between_population	incompatible_locus	50304	un	4527293	21	TGCP	PPNP
between_population	incompatible_locus	53628	un	4826443	11	TGCP	PPNP
between_population	incompatible_locus	60429	un	5438602	80	TGCP	PPNP
between_population	incompatible_locus	76783	un	6910407	25	TGCP	PPNP
between_population	incompatible_locus	104016	un	9361383	31	TGCP	PPNP
between_population	incompatible_locus	110500	un	9944953	41	TGCP	PPNP
between_population	incompatible_locus	120027	un	10802413	71	TGCP	PPNP
between_population	incompatible_locus	121187	un	10906765	23	TGCP	PPNP
between_population	incompatible_locus	123138	un	11082363	31	TGCP	PPNP
between_population	incompatible_locus	123144	un	11082936	64	TGCP	PPNP
between_population	incompatible_locus	191373	un	17223511	29	TGCP	PPNP
between_population	incompatible_locus	195964	un	17636685	13	TGCP	PPNP
between_population	incompatible_locus	217461	un	19571426	24	TGCP	PPNP
between_population	incompatible_locus	224069	un	20166205	83	TGCP	PPNP
between_population	incompatible_locus	226836	un	20415205	53	TGCP	PPNP
between_population	incompatible_locus	246794	un	22211403	31	TGCP	PPNP
between_population	incompatible_locus	250873	un	22578492	10	TGCP	PPNP
between_population	incompatible_locus	255479	un	22993066	44	TGCP	PPNP
between_population	incompatible_locus	259100	un	23318962	50	TGCP	PPNP
between_population	incompatible_locus	50304	un	4527293	21	TGCP	FPPI
between_population	incompatible_locus	53628	un	4826443	11	TGCP	FPPI
between_population	incompatible_locus	77219	un	6949658	36	TGCP	FPPI
between_population	incompatible_locus	91890	un	8270019	7	TGCP	FPPI
between_population	incompatible_locus	104016	un	9361383	31	TGCP	FPPI
between_population	incompatible_locus	110500	un	9944953	41	TGCP	FPPI
between_population	incompatible_locus	133985	un	12058587	25	TGCP	FPPI
between_population	incompatible_locus	192634	un	17337005	33	TGCP	FPPI
between_population	incompatible_locus	224069	un	20166205	83	TGCP	FPPI
between_population	incompatible_locus	246794	un	22211403	31	TGCP	FPPI
between_population	incompatible_locus	255479	un	22993066	44	TGCP	FPPI
between_population	incompatible_locus	259100	un	23318962	50	TGCP	FPPI
between_population	incompatible_locus	37253	un	3352736	54	TGCP	CRWA
between_population	incompatible_locus	190256	un	17123013	61	TGCP	CRWA
between_population	incompatible_locus	37253	un	3352736	54	TGCP	PCRA
between_population	incompatible_locus	41522	un	3736901	9	TGCP	PCRA
between_population	incompatible_locus	90969	un	8187127	5	TGCP	PCRA
between_population	incompatible_locus	190256	un	17123013	61	TGCP	PCRA
between_population	incompatible_locus	15436	un	1389162	10	TGCP	DHFA
between_population	incompatible_locus	19517	un	1756447	5	TGCP	DHFA
between_population	incompatible_locus	61837	un	5565258	16	TGCP	DHFA
between_population	incompatible_locus	63372	un	5703397	5	TGCP	DHFA
between_population	incompatible_locus	66392	un	5975199	7	TGCP	DHFA
between_population	incompatible_locus	82413	un	7417095	13	TGCP	DHFA
between_population	incompatible_locus	91890	un	8270019	7	TGCP	DHFA
between_population	incompatible_locus	92358	un	8312156	24	TGCP	DHFA
between_population	incompatible_locus	104016	un	9361383	31	TGCP	DHFA
between_population	incompatible_locus	107263	un	9653636	54	TGCP	DHFA
between_population	incompatible_locus	114660	un	10319334	22	TGCP	DHFA
between_population	incompatible_locus	117895	un	10610536	74	TGCP	DHFA
between_population	incompatible_locus	120949	un	10885358	36	TGCP	DHFA
between_population	incompatible_locus	121187	un	10906765	23	TGCP	DHFA
between_population	incompatible_locus	123144	un	11082936	64	TGCP	DHFA
between_population	incompatible_locus	124721	un	11224819	17	TGCP	DHFA
between_population	incompatible_locus	131152	un	11803637	45	TGCP	DHFA
between_population	incompatible_locus	187405	un	16866421	59	TGCP	DHFA
between_population	incompatible_locus	192634	un	17337005	33	TGCP	DHFA
between_population	incompatible_locus	195312	un	17578004	12	TGCP	DHFA
between_population	incompatible_locus	197445	un	17769975	13	TGCP	DHFA
between_population	incompatible_locus	215373	un	19383491	9	TGCP	DHFA
between_population	incompatible_locus	217461	un	19571426	24	TGCP	DHFA
between_population	incompatible_locus	246794	un	22211403	31	TGCP	DHFA
between_population	incompatible_locus	252900	un	22760922	10	TGCP	DHFA
between_population	incompatible_locus	259100	un	23318962	50	TGCP	DHFA
between_population	incompatible_locus	46993	un	4229296	14	MRLP	STT
between_population	incompatible_locus	436103	un	39249224	42	MRLP	STT
between_population	incompatible_locus	545968	un	49137043	11	MRLP	STT
between_population	incompatible_locus	206214	un	18559192	20	MRLP	FSSP
between_population	incompatible_locus	514222	un	46279909	17	MRLP	FSSP
between_population	incompatible_locus	2946	un	265073	21	MRLP	HNL
between_population	incompatible_locus	4453	un	400701	19	MRLP	HNL
between_population	incompatible_locus	100908	un	9081644	12	MRLP	HNL
between_population	incompatible_locus	104016	un	9361383	31	MRLP	HNL
between_population	incompatible_locus	114660	un	10319334	22	MRLP	HNL
between_population	incompatible_locus	124649	un	11218330	8	MRLP	HNL
between_population	incompatible_locus	236671	un	21300325	23	MRLP	HNL
between_population	incompatible_locus	246794	un	22211403	31	MRLP	HNL
between_population	incompatible_locus	253594	un	22823389	17	MRLP	HNL
between_population	incompatible_locus	256247	un	23062173	31	MRLP	HNL
between_population	incompatible_locus	257697	un	23192659	17	MRLP	HNL
between_population	incompatible_locus	345896	un	31130576	24	MRLP	HNL
between_population	incompatible_locus	434972	un	39147402	10	MRLP	HNL
between_population	incompatible_locus	436103	un	39249224	42	MRLP	HNL
between_population	incompatible_locus	438326	un	39449270	18	MRLP	HNL
between_population	incompatible_locus	440828	un	39674443	11	MRLP	HNL
between_population	incompatible_locus	441247	un	39712169	27	MRLP	HNL
between_population	incompatible_locus	451635	un	40647080	18	MRLP	HNL
between_population	incompatible_locus	455849	un	41026338	16	MRLP	HNL
between_population	incompatible_locus	458576	un	41271764	12	MRLP	HNL
between_population	incompatible_locus	462622	un	41635901	9	MRLP	HNL
between_population	incompatible_locus	474646	un	42718057	5	MRLP	HNL
between_population	incompatible_locus	476128	un	42851445	13	MRLP	HNL
between_population	incompatible_locus	477044	un	42933894	22	MRLP	HNL
between_population	incompatible_locus	485323	un	43679027	45	MRLP	HNL
between_population	incompatible_locus	489900	un	44090952	40	MRLP	HNL
between_population	incompatible_locus	490007	un	44100551	9	MRLP	HNL
between_population	incompatible_locus	490477	un	44142867	25	MRLP	HNL
between_population	incompatible_locus	494065	un	44465785	23	MRLP	HNL
between_population	incompatible_locus	500591	un	45053136	34	MRLP	HNL
between_population	incompatible_locus	503336	un	45300175	23	MRLP	HNL
between_population	incompatible_locus	505874	un	45528648	76	MRLP	HNL
between_population	incompatible_locus	511415	un	46027306	44	MRLP	HNL
between_population	incompatible_locus	522623	un	47036005	23	MRLP	HNL
between_population	incompatible_locus	530986	un	47788693	41	MRLP	HNL
between_population	incompatible_locus	536240	un	48261543	31	MRLP	HNL
between_population	incompatible_locus	543857	un	48947075	33	MRLP	HNL
between_population	incompatible_locus	550065	un	49505802	40	MRLP	HNL
between_population	incompatible_locus	46993	un	4229296	14	MRLP	MPO
between_population	incompatible_locus	462622	un	41635901	9	MRLP	MPO
between_population	incompatible_locus	464357	un	41792063	21	MRLP	MPO
between_population	incompatible_locus	159874	un	14388579	7	MRLP	OICP
between_population	incompatible_locus	394046	un	35464141	89	MRLP	OICP
between_population	incompatible_locus	394249	un	35482408	86	MRLP	OICP
between_population	incompatible_locus	394343	un	35490870	88	MRLP	OICP
between_population	incompatible_locus	394378	un	35494018	86	MRLP	OICP
between_population	incompatible_locus	394748	un	35527320	88	MRLP	OICP
between_population	incompatible_locus	394757	un	35528128	86	MRLP	OICP
between_population	incompatible_locus	395112	un	35560079	87	MRLP	OICP
between_population	incompatible_locus	395497	un	35594731	89	MRLP	OICP
between_population	incompatible_locus	395607	un	35604630	88	MRLP	OICP
between_population	incompatible_locus	395673	un	35610569	87	MRLP	OICP
between_population	incompatible_locus	395788	un	35620919	87	MRLP	OICP
between_population	incompatible_locus	395790	un	35621098	86	MRLP	OICP
between_population	incompatible_locus	396653	un	35698769	87	MRLP	OICP
between_population	incompatible_locus	396684	un	35701561	89	MRLP	OICP
between_population	incompatible_locus	396699	un	35702908	86	MRLP	OICP
between_population	incompatible_locus	396708	un	35703718	86	MRLP	OICP
between_population	incompatible_locus	397144	un	35742959	87	MRLP	OICP
between_population	incompatible_locus	397323	un	35759069	87	MRLP	OICP
between_population	incompatible_locus	397466	un	35771940	88	MRLP	OICP
between_population	incompatible_locus	398714	un	35884261	89	MRLP	OICP
between_population	incompatible_locus	398742	un	35886779	87	MRLP	OICP
between_population	incompatible_locus	398760	un	35888401	89	MRLP	OICP
between_population	incompatible_locus	399002	un	35910181	89	MRLP	OICP
between_population	incompatible_locus	399021	un	35911890	88	MRLP	OICP
between_population	incompatible_locus	399056	un	35915039	87	MRLP	OICP
between_population	incompatible_locus	399229	un	35930610	88	MRLP	OICP
between_population	incompatible_locus	399867	un	35988030	88	MRLP	OICP
between_population	incompatible_locus	400144	un	36012959	87	MRLP	OICP
between_population	incompatible_locus	400261	un	36023488	86	MRLP	OICP
between_population	incompatible_locus	400809	un	36072808	86	MRLP	OICP
between_population	incompatible_locus	400817	un	36073529	87	MRLP	OICP
between_population	incompatible_locus	401019	un	36091710	88	MRLP	OICP
between_population	incompatible_locus	402118	un	36190618	86	MRLP	OICP
between_population	incompatible_locus	402137	un	36192329	87	MRLP	OICP
between_population	incompatible_locus	402247	un	36202231	89	MRLP	OICP
between_population	incompatible_locus	402374	un	36213658	86	MRLP	OICP
between_population	incompatible_locus	402837	un	36255328	86	MRLP	OICP
between_population	incompatible_locus	403716	un	36334438	86	MRLP	OICP
between_population	incompatible_locus	403896	un	36350638	86	MRLP	OICP
between_population	incompatible_locus	404529	un	36407609	87	MRLP	OICP
between_population	incompatible_locus	405538	un	36498419	87	MRLP	OICP
between_population	incompatible_locus	405687	un	36511829	87	MRLP	OICP
between_population	incompatible_locus	405795	un	36521548	86	MRLP	OICP
between_population	incompatible_locus	405848	un	36526321	89	MRLP	OICP
between_population	incompatible_locus	406315	un	36568350	88	MRLP	OICP
between_population	incompatible_locus	407004	un	36630361	89	MRLP	OICP
between_population	incompatible_locus	407487	un	36673828	86	MRLP	OICP
between_population	incompatible_locus	407537	un	36678329	87	MRLP	OICP
between_population	incompatible_locus	407572	un	36681480	88	MRLP	OICP
between_population	incompatible_locus	407653	un	36688768	86	MRLP	OICP
between_population	incompatible_locus	408012	un	36721081	89	MRLP	OICP
between_population	incompatible_locus	408318	un	36748621	89	MRLP	OICP
between_population	incompatible_locus	408383	un	36754470	88	MRLP	OICP
between_population	incompatible_locus	409181	un	36826290	88	MRLP	OICP
between_population	incompatible_locus	409340	un	36840599	87	MRLP	OICP
between_population	incompatible_locus	409914	un	36892261	89	MRLP	OICP
between_population	incompatible_locus	410034	un	36903060	88	MRLP	OICP
between_population	incompatible_locus	410145	un	36913048	86	MRLP	OICP
between_population	incompatible_locus	411154	un	37003861	89	MRLP	OICP
between_population	incompatible_locus	411160	un	37004400	88	MRLP	OICP
between_population	incompatible_locus	411357	un	37022128	86	MRLP	OICP
between_population	incompatible_locus	411385	un	37024650	88	MRLP	OICP
between_population	incompatible_locus	412045	un	37084050	88	MRLP	OICP
between_population	incompatible_locus	412530	un	37127700	88	MRLP	OICP
between_population	incompatible_locus	412785	un	37150650	88	MRLP	OICP
between_population	incompatible_locus	413102	un	37179181	89	MRLP	OICP
between_population	incompatible_locus	413457	un	37211128	86	MRLP	OICP
between_population	incompatible_locus	413534	un	37218059	87	MRLP	OICP
between_population	incompatible_locus	413715	un	37234350	88	MRLP	OICP
between_population	incompatible_locus	414076	un	37266839	87	MRLP	OICP
between_population	incompatible_locus	414124	un	37271161	89	MRLP	OICP
between_population	incompatible_locus	414142	un	37272781	89	MRLP	OICP
between_population	incompatible_locus	414261	un	37283490	88	MRLP	OICP
between_population	incompatible_locus	414449	un	37300409	87	MRLP	OICP
between_population	incompatible_locus	415214	un	37369261	89	MRLP	OICP
between_population	incompatible_locus	415423	un	37388071	89	MRLP	OICP
between_population	incompatible_locus	415594	un	37403461	89	MRLP	OICP
between_population	incompatible_locus	416126	un	37451341	89	MRLP	OICP
between_population	incompatible_locus	416788	un	37510918	86	MRLP	OICP
between_population	incompatible_locus	417035	un	37533151	89	MRLP	OICP
between_population	incompatible_locus	417467	un	37572031	89	MRLP	OICP
between_population	incompatible_locus	418008	un	37620719	87	MRLP	OICP
between_population	incompatible_locus	418020	un	37621800	88	MRLP	OICP
between_population	incompatible_locus	418050	un	37624498	86	MRLP	OICP
between_population	incompatible_locus	418627	un	37676430	88	MRLP	OICP
between_population	incompatible_locus	418914	un	37702261	89	MRLP	OICP
between_population	incompatible_locus	419027	un	37712428	86	MRLP	OICP
between_population	incompatible_locus	419126	un	37721338	86	MRLP	OICP
between_population	incompatible_locus	419805	un	37782450	88	MRLP	OICP
between_population	incompatible_locus	426707	un	38403630	88	MRLP	OICP
between_population	incompatible_locus	427279	un	38455108	86	MRLP	OICP
between_population	incompatible_locus	428164	un	38534761	89	MRLP	OICP
between_population	incompatible_locus	428210	un	38538901	89	MRLP	OICP
between_population	incompatible_locus	428245	un	38542051	89	MRLP	OICP
between_population	incompatible_locus	428261	un	38543491	89	MRLP	OICP
between_population	incompatible_locus	429077	un	38616930	88	MRLP	OICP
between_population	incompatible_locus	429257	un	38633130	88	MRLP	OICP
between_population	incompatible_locus	429443	un	38649871	89	MRLP	OICP
between_population	incompatible_locus	429734	un	38676060	88	MRLP	OICP
between_population	incompatible_locus	429855	un	38686950	88	MRLP	OICP
between_population	incompatible_locus	429967	un	38697031	89	MRLP	OICP
between_population	incompatible_locus	430494	un	38744459	87	MRLP	OICP
between_population	incompatible_locus	431209	un	38808810	88	MRLP	OICP
between_population	incompatible_locus	431240	un	38811601	89	MRLP	OICP
between_population	incompatible_locus	431284	un	38815560	88	MRLP	OICP
between_population	incompatible_locus	431558	un	38840219	87	MRLP	OICP
between_population	incompatible_locus	431589	un	38843008	86	MRLP	OICP
between_population	incompatible_locus	431847	un	38866229	87	MRLP	OICP
between_population	incompatible_locus	431905	un	38871450	88	MRLP	OICP
between_population	incompatible_locus	432023	un	38882070	88	MRLP	OICP
between_population	incompatible_locus	432142	un	38892781	89	MRLP	OICP
between_population	incompatible_locus	432214	un	38899260	88	MRLP	OICP
between_population	incompatible_locus	432281	un	38905288	86	MRLP	OICP
between_population	incompatible_locus	432462	un	38921579	87	MRLP	OICP
between_population	incompatible_locus	432516	un	38926438	86	MRLP	OICP
between_population	incompatible_locus	432651	un	38938590	88	MRLP	OICP
between_population	incompatible_locus	432706	un	38943540	88	MRLP	OICP
between_population	incompatible_locus	432747	un	38947231	89	MRLP	OICP
between_population	incompatible_locus	432796	un	38951641	89	MRLP	OICP
between_population	incompatible_locus	433274	un	38994661	89	MRLP	OICP
between_population	incompatible_locus	434359	un	39092310	88	MRLP	OICP
between_population	incompatible_locus	434587	un	39112831	89	MRLP	OICP
between_population	incompatible_locus	434643	un	39117871	89	MRLP	OICP
between_population	incompatible_locus	434661	un	39119490	88	MRLP	OICP
between_population	incompatible_locus	434917	un	39142528	86	MRLP	OICP
between_population	incompatible_locus	435179	un	39166110	88	MRLP	OICP
between_population	incompatible_locus	435317	un	39178530	88	MRLP	OICP
between_population	incompatible_locus	435359	un	39182308	86	MRLP	OICP
between_population	incompatible_locus	435645	un	39208050	88	MRLP	OICP
between_population	incompatible_locus	435919	un	39232710	88	MRLP	OICP
between_population	incompatible_locus	435973	un	39237568	86	MRLP	OICP
between_population	incompatible_locus	436449	un	39280410	88	MRLP	OICP
between_population	incompatible_locus	437116	un	39340439	87	MRLP	OICP
between_population	incompatible_locus	437642	un	39387781	89	MRLP	OICP
between_population	incompatible_locus	437681	un	39391288	86	MRLP	OICP
between_population	incompatible_locus	437773	un	39399568	86	MRLP	OICP
