# Population MPO	WM482,WM483,WM484,WM485,WM486,WM487,WM488,WM489,WM490,WM491,WM492,WM493,WM494,WM495,WM496,WM497,WM498,WM499,WM500,WM501,WM502,WM503,WM504,WM505
# Population PTP	WM721,WM722,WM723,WM724,WM725,WM726,WM727,WM728,WM729,WM730,WM731,WM732,WM733,WM734,WM735,WM736,WM737,WM738,WM739,WM740,WM741,WM742,WM743,WM744
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
22540000	28866	MPO	PTP	un	2597852	0.8711	0.0000	0.0000	0.8733	0.0000	0.0000	0.8733	0.0000	0.0000
22540000	29716	MPO	PTP	un	2674352	-0.0231	0.0000	0.0000	-0.0022	0.0000	0.0000	-0.0022	0.0000	0.0000
22540000	29876	MPO	PTP	un	2688752	0.5957	0.0000	0.0000	0.4762	0.0000	0.0000	0.4762	0.0000	0.0000
22540000	29893	MPO	PTP	un	2690282	0.6269	0.0000	0.0000	0.4982	0.0000	0.0000	0.4977	0.0000	0.0000
22540000	30651	MPO	PTP	un	2758502	0.0621	0.0000	0.0000	0.0061	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	30807	MPO	PTP	un	2772542	0.4681	0.0000	0.0000	0.3010	0.0000	0.0000	0.3010	0.0000	0.0000
22540000	31411	MPO	PTP	un	2826902	0.0732	0.0000	0.0000	0.0076	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	31452	MPO	PTP	un	2830592	0.0930	0.0000	0.0000	0.0118	0.0000	0.0000	0.0118	0.0000	0.0000
22540000	31876	MPO	PTP	un	2868752	-0.0012	0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	32168	MPO	PTP	un	2895032	0.0227	0.0000	0.0000	0.0012	0.0000	0.0000	0.0012	0.0000	0.0000
22540000	32785	MPO	PTP	un	2950562	0.2419	0.0000	0.0000	0.0724	0.0000	0.0000	0.0719	0.0000	0.0000
22540000	32941	MPO	PTP	un	2964602	0.9545	0.0000	0.0000	0.9524	0.0000	0.0000	0.9524	0.0000	0.0000
22540000	33745	MPO	PTP	un	3036962	0.2608	0.0000	0.0000	0.0878	0.0000	0.0000	0.0875	0.0000	0.0000
22540000	34602	MPO	PTP	un	3114092	0.1702	0.0000	0.0000	0.0378	0.0000	0.0000	0.0378	0.0000	0.0000
22540000	34617	MPO	PTP	un	3115442	0.1163	0.0000	0.0000	0.0180	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	34624	MPO	PTP	un	3116072	0.0638	0.0000	0.0000	0.0058	0.0000	0.0000	0.0058	0.0000	0.0000
22540000	34673	MPO	PTP	un	3120482	0.1226	0.0000	0.0000	0.0183	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	34676	MPO	PTP	un	3120752	0.3721	0.0000	0.0000	0.1951	0.0000	0.0000	0.1954	0.0000	0.0000
22540000	34702	MPO	PTP	un	3123092	0.1876	0.0000	0.0000	0.0478	0.0000	0.0000	0.0480	0.0000	0.0000
22540000	34925	MPO	PTP	un	3143162	0.4489	0.0000	0.0000	0.4080	0.0000	0.0000	0.4079	0.0000	0.0000
22540000	35581	MPO	PTP	un	3202202	0.0597	0.0000	0.0000	0.0056	0.0000	0.0000	0.0058	0.0000	0.0000
22540000	35721	MPO	PTP	un	3214802	0.0930	0.0000	0.0000	0.0118	0.0000	0.0000	0.0118	0.0000	0.0000
22540000	35740	MPO	PTP	un	3216512	0.0426	0.0000	0.0000	0.0030	0.0000	0.0000	0.0031	0.0000	0.0000
22540000	36232	MPO	PTP	un	3260792	0.0790	0.0000	0.0000	0.0737	0.0000	0.0000	0.0740	0.0000	0.0000
22540000	36303	MPO	PTP	un	3267182	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	36338	MPO	PTP	un	3270332	0.0292	0.0000	0.0000	0.0015	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	36793	MPO	PTP	un	3311282	0.0485	0.0000	0.0000	0.0035	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	36864	MPO	PTP	un	3317672	0.5003	0.0000	0.0000	0.3281	0.0000	0.0000	0.3276	0.0000	0.0000
22540000	36909	MPO	PTP	un	3321722	0.4697	0.0000	0.0000	0.2967	0.0000	0.0000	0.2964	0.0000	0.0000
22540000	37058	MPO	PTP	un	3335132	0.7816	0.0000	0.0000	0.7369	0.0000	0.0000	0.7368	0.0000	0.0000
22540000	37311	MPO	PTP	un	3357902	0.2618	0.0000	0.0000	0.0948	0.0000	0.0000	0.0951	0.0000	0.0000
22540000	37524	MPO	PTP	un	3377072	0.4567	0.0000	0.0000	0.3006	0.0000	0.0000	0.3010	0.0000	0.0000
22540000	38108	MPO	PTP	un	3429632	0.3123	0.0000	0.0000	0.2512	0.0000	0.0000	0.2513	0.0000	0.0000
22540000	38285	MPO	PTP	un	3445562	0.0391	0.0000	0.0000	0.0027	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	38288	MPO	PTP	un	3445832	0.1036	0.0000	0.0000	0.0149	0.0000	0.0000	0.0150	0.0000	0.0000
22540000	38440	MPO	PTP	un	3459512	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	38534	MPO	PTP	un	3467972	0.1519	0.0000	0.0000	0.0315	0.0000	0.0000	0.0317	0.0000	0.0000
22540000	38721	MPO	PTP	un	3484802	0.3525	0.0000	0.0000	0.2233	0.0000	0.0000	0.2227	0.0000	0.0000
22540000	38889	MPO	PTP	un	3499922	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	39010	MPO	PTP	un	3510812	0.1156	0.0000	0.0000	0.0150	0.0000	0.0000	0.0144	0.0000	0.0000
22540000	39205	MPO	PTP	un	3528362	0.1111	0.0000	0.0000	0.0164	0.0000	0.0000	0.0164	0.0000	0.0000
22540000	39370	MPO	PTP	un	3543212	-0.0222	0.0000	0.0000	-0.0010	0.0000	0.0000	-0.0010	0.0000	0.0000
22540000	39373	MPO	PTP	un	3543482	0.3778	0.0000	0.0000	0.1954	0.0000	0.0000	0.1954	0.0000	0.0000
22540000	39394	MPO	PTP	un	3545372	0.1081	0.0000	0.0000	0.0163	0.0000	0.0000	0.0164	0.0000	0.0000
22540000	39438	MPO	PTP	un	3549332	0.0485	0.0000	0.0000	0.0035	0.0000	0.0000	0.0034	0.0000	0.0000
22540000	39513	MPO	PTP	un	3556082	0.1951	0.0000	0.0000	0.0505	0.0000	0.0000	0.0505	0.0000	0.0000
22540000	39939	MPO	PTP	un	3594422	0.3953	0.0000	0.0000	0.2149	0.0000	0.0000	0.2149	0.0000	0.0000
22540000	40409	MPO	PTP	un	3636722	0.4681	0.0000	0.0000	0.3010	0.0000	0.0000	0.3010	0.0000	0.0000
22540000	40670	MPO	PTP	un	3660212	0.2491	0.0000	0.0000	0.0796	0.0000	0.0000	0.0794	0.0000	0.0000
22540000	40746	MPO	PTP	un	3667052	0.0621	0.0000	0.0000	0.0061	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	40850	MPO	PTP	un	3676412	0.1818	0.0000	0.0000	0.0454	0.0000	0.0000	0.0457	0.0000	0.0000
22540000	41083	MPO	PTP	un	3697382	-0.0145	0.0000	0.0000	-0.0137	0.0000	0.0000	-0.0137	0.0000	0.0000
22540000	41171	MPO	PTP	un	3705302	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	41252	MPO	PTP	un	3712592	0.4553	0.0000	0.0000	0.2637	0.0000	0.0000	0.2629	0.0000	0.0000
22540000	41488	MPO	PTP	un	3733832	0.0292	0.0000	0.0000	0.0015	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	41930	MPO	PTP	un	3773612	0.4574	0.0000	0.0000	0.2669	0.0000	0.0000	0.2661	0.0000	0.0000
22540000	42516	MPO	PTP	un	3826352	0.0178	0.0000	0.0000	0.0009	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	42697	MPO	PTP	un	3842642	0.3663	0.0000	0.0000	0.1949	0.0000	0.0000	0.1954	0.0000	0.0000
22540000	42726	MPO	PTP	un	3845252	0.0426	0.0000	0.0000	0.0028	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	42818	MPO	PTP	un	3853532	0.1008	0.0000	0.0000	0.0147	0.0000	0.0000	0.0150	0.0000	0.0000
22540000	42872	MPO	PTP	un	3858392	0.0236	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	43051	MPO	PTP	un	3874502	0.1902	0.0000	0.0000	0.0458	0.0000	0.0000	0.0457	0.0000	0.0000
22540000	43203	MPO	PTP	un	3888182	0.1465	0.0000	0.0000	0.0260	0.0000	0.0000	0.0257	0.0000	0.0000
22540000	43406	MPO	PTP	un	3906452	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	43545	MPO	PTP	un	3918962	0.5003	0.0000	0.0000	0.3284	0.0000	0.0000	0.3279	0.0000	0.0000
22540000	43562	MPO	PTP	un	3920492	0.0193	0.0000	0.0000	0.0009	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	43626	MPO	PTP	un	3926252	0.0118	0.0000	0.0000	0.0097	0.0000	0.0000	0.0099	0.0000	0.0000
22540000	43680	MPO	PTP	un	3931112	0.2149	0.0000	0.0000	0.0567	0.0000	0.0000	0.0562	0.0000	0.0000
22540000	43935	MPO	PTP	un	3954062	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	44014	MPO	PTP	un	3961172	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	44120	MPO	PTP	un	3970712	0.4105	0.0000	0.0000	0.2446	0.0000	0.0000	0.2452	0.0000	0.0000
22540000	44162	MPO	PTP	un	3974492	-0.0011	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	44313	MPO	PTP	un	3988082	-0.0022	0.0000	0.0000	-0.0001	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	44440	MPO	PTP	un	3999512	0.5558	0.0000	0.0000	0.5583	0.0000	0.0000	0.5584	0.0000	0.0000
22540000	44441	MPO	PTP	un	3999602	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	44507	MPO	PTP	un	4005542	0.0802	0.0000	0.0000	0.0096	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	45185	MPO	PTP	un	4066562	0.0889	0.0000	0.0000	0.0107	0.0000	0.0000	0.0107	0.0000	0.0000
22540000	45251	MPO	PTP	un	4072502	0.9319	0.0000	0.0000	0.9304	0.0000	0.0000	0.9304	0.0000	0.0000
22540000	45287	MPO	PTP	un	4075742	0.6187	0.0000	0.0000	0.5353	0.0000	0.0000	0.5352	0.0000	0.0000
22540000	45733	MPO	PTP	un	4115882	-0.0114	0.0000	0.0000	-0.0114	0.0000	0.0000	-0.0113	0.0000	0.0000
22540000	46270	MPO	PTP	un	4164212	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	47095	MPO	PTP	un	4238462	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	47143	MPO	PTP	un	4242782	0.1333	0.0000	0.0000	0.0234	0.0000	0.0000	0.0234	0.0000	0.0000
22540000	47260	MPO	PTP	un	4253312	0.0673	0.0000	0.0000	0.0068	0.0000	0.0000	0.0069	0.0000	0.0000
22540000	47283	MPO	PTP	un	4255382	0.9282	0.0000	0.0000	0.9193	0.0000	0.0000	0.9193	0.0000	0.0000
22540000	47346	MPO	PTP	un	4261052	0.1140	0.0000	0.0000	0.0165	0.0000	0.0000	0.0164	0.0000	0.0000
22540000	47557	MPO	PTP	un	4280042	0.5374	0.0000	0.0000	0.4080	0.0000	0.0000	0.4075	0.0000	0.0000
22540000	47563	MPO	PTP	un	4280582	0.0444	0.0000	0.0000	0.0031	0.0000	0.0000	0.0031	0.0000	0.0000
22540000	47702	MPO	PTP	un	4293092	0.0409	0.0000	0.0000	0.0028	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	47887	MPO	PTP	un	4309742	0.1666	0.0000	0.0000	0.0376	0.0000	0.0000	0.0378	0.0000	0.0000
22540000	47935	MPO	PTP	un	4314062	0.3964	0.0000	0.0000	0.2100	0.0000	0.0000	0.2097	0.0000	0.0000
22540000	48044	MPO	PTP	un	4323872	0.7330	0.0000	0.0000	0.6546	0.0000	0.0000	0.6543	0.0000	0.0000
22540000	48142	MPO	PTP	un	4332692	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	48194	MPO	PTP	un	4337372	0.1796	0.0000	0.0000	0.0474	0.0000	0.0000	0.0480	0.0000	0.0000
22540000	48271	MPO	PTP	un	4344302	0.2444	0.0000	0.0000	0.0794	0.0000	0.0000	0.0794	0.0000	0.0000
22540000	48456	MPO	PTP	un	4360952	-0.0156	0.0000	0.0000	-0.0118	0.0000	0.0000	-0.0118	0.0000	0.0000
22540000	48590	MPO	PTP	un	4373012	0.0853	0.0000	0.0000	0.0088	0.0000	0.0000	0.0085	0.0000	0.0000
22540000	48630	MPO	PTP	un	4376612	0.3003	0.0000	0.0000	0.1883	0.0000	0.0000	0.1878	0.0000	0.0000
22540000	48715	MPO	PTP	un	4384262	0.2001	0.0000	0.0000	0.0575	0.0000	0.0000	0.0580	0.0000	0.0000
22540000	48919	MPO	PTP	un	4402622	0.1195	0.0000	0.0000	0.0182	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	49049	MPO	PTP	un	4414322	0.8247	0.0000	0.0000	0.8275	0.0000	0.0000	0.8275	0.0000	0.0000
22540000	49066	MPO	PTP	un	4415852	0.3112	0.0000	0.0000	0.1365	0.0000	0.0000	0.1368	0.0000	0.0000
22540000	49179	MPO	PTP	un	4426022	0.7945	0.0000	0.0000	0.7546	0.0000	0.0000	0.7546	0.0000	0.0000
