# Population MPO	WM482,WM483,WM484,WM485,WM486,WM487,WM488,WM489,WM490,WM491,WM492,WM493,WM494,WM495,WM496,WM497,WM498,WM499,WM500,WM501,WM502,WM503,WM504,WM505
# Population PTP	WM721,WM722,WM723,WM724,WM725,WM726,WM727,WM728,WM729,WM730,WM731,WM732,WM733,WM734,WM735,WM736,WM737,WM738,WM739,WM740,WM741,WM742,WM743,WM744
# Batch ID 	Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
22540000	7953	MPO	PTP	un	715682	0.0213	0.0000	0.0000	0.0009	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	7984	MPO	PTP	un	718472	0.1622	0.0000	0.0000	0.0320	0.0000	0.0000	0.0316	0.0000	0.0000
22540000	8008	MPO	PTP	un	720632	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	8012	MPO	PTP	un	720992	0.0667	0.0000	0.0000	0.0063	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	8195	MPO	PTP	un	737462	0.4000	0.0000	0.0000	0.2197	0.0000	0.0000	0.2197	0.0000	0.0000
22540000	8228	MPO	PTP	un	740432	0.2297	0.0000	0.0000	0.0722	0.0000	0.0000	0.0724	0.0000	0.0000
22540000	8317	MPO	PTP	un	748442	0.3556	0.0000	0.0000	0.1725	0.0000	0.0000	0.1725	0.0000	0.0000
22540000	8370	MPO	PTP	un	753212	0.1705	0.0000	0.0000	0.0352	0.0000	0.0000	0.0349	0.0000	0.0000
22540000	8373	MPO	PTP	un	753482	0.1270	0.0000	0.0000	0.0723	0.0000	0.0000	0.0719	0.0000	0.0000
22540000	8399	MPO	PTP	un	755822	0.0851	0.0000	0.0000	0.0098	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	8429	MPO	PTP	un	758522	0.7907	0.0000	0.0000	0.7546	0.0000	0.0000	0.7546	0.0000	0.0000
22540000	8433	MPO	PTP	un	758882	0.6779	0.0000	0.0000	0.5809	0.0000	0.0000	0.5806	0.0000	0.0000
22540000	8485	MPO	PTP	un	763562	-0.0009	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	8825	MPO	PTP	un	794162	0.1971	0.0000	0.0000	0.1072	0.0000	0.0000	0.1076	0.0000	0.0000
22540000	8842	MPO	PTP	un	795692	0.6928	0.0000	0.0000	0.6301	0.0000	0.0000	0.6303	0.0000	0.0000
22540000	8974	MPO	PTP	un	807572	0.1322	0.0000	0.0000	0.0203	0.0000	0.0000	0.0199	0.0000	0.0000
22540000	9026	MPO	PTP	un	812252	0.4548	0.0000	0.0000	0.2991	0.0000	0.0000	0.2996	0.0000	0.0000
22540000	9097	MPO	PTP	un	818642	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	9177	MPO	PTP	un	825842	0.0256	0.0000	0.0000	0.0013	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	9294	MPO	PTP	un	836372	0.4838	0.0000	0.0000	0.3284	0.0000	0.0000	0.3286	0.0000	0.0000
22540000	9714	MPO	PTP	un	874172	0.3367	0.0000	0.0000	0.1790	0.0000	0.0000	0.1788	0.0000	0.0000
22540000	9991	MPO	PTP	un	899102	0.1163	0.0000	0.0000	0.0180	0.0000	0.0000	0.0180	0.0000	0.0000
22540000	10008	MPO	PTP	un	900632	0.0208	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	10020	MPO	PTP	un	901712	0.1662	0.0000	0.0000	0.0322	0.0000	0.0000	0.0316	0.0000	0.0000
22540000	10153	MPO	PTP	un	913682	0.0248	0.0000	0.0000	0.0012	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	10183	MPO	PTP	un	916382	0.5778	0.0000	0.0000	0.4509	0.0000	0.0000	0.4509	0.0000	0.0000
22540000	10308	MPO	PTP	un	927632	0.3404	0.0000	0.0000	0.1573	0.0000	0.0000	0.1573	0.0000	0.0000
22540000	10334	MPO	PTP	un	929972	0.2715	0.0000	0.0000	0.0953	0.0000	0.0000	0.0951	0.0000	0.0000
22540000	10432	MPO	PTP	un	938792	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	10655	MPO	PTP	un	958862	0.2086	0.0000	0.0000	0.0593	0.0000	0.0000	0.0595	0.0000	0.0000
22540000	10662	MPO	PTP	un	959492	0.4490	0.0000	0.0000	0.2635	0.0000	0.0000	0.2629	0.0000	0.0000
22540000	10665	MPO	PTP	un	959762	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	10730	MPO	PTP	un	965612	0.8414	0.0000	0.0000	0.8247	0.0000	0.0000	0.8247	0.0000	0.0000
22540000	10927	MPO	PTP	un	983342	0.2527	0.0000	0.0000	0.1794	0.0000	0.0000	0.1792	0.0000	0.0000
22540000	10950	MPO	PTP	un	985412	0.0217	0.0000	0.0000	0.0011	0.0000	0.0000	0.0011	0.0000	0.0000
22540000	10998	MPO	PTP	un	989732	0.0236	0.0000	0.0000	0.0010	0.0000	0.0000	0.0010	0.0000	0.0000
22540000	11033	MPO	PTP	un	992882	0.0644	0.0000	0.0000	0.0062	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	11101	MPO	PTP	un	999002	0.6496	0.0000	0.0000	0.5473	0.0000	0.0000	0.5472	0.0000	0.0000
22540000	11168	MPO	PTP	un	1005032	0.0391	0.0000	0.0000	0.0027	0.0000	0.0000	0.0028	0.0000	0.0000
22540000	11208	MPO	PTP	un	1008632	0.8861	0.0000	0.0000	0.8733	0.0000	0.0000	0.8733	0.0000	0.0000
22540000	11233	MPO	PTP	un	1010882	0.4036	0.0000	0.0000	0.2049	0.0000	0.0000	0.2041	0.0000	0.0000
22540000	11371	MPO	PTP	un	1023302	0.4938	0.0000	0.0000	0.3279	0.0000	0.0000	0.3276	0.0000	0.0000
22540000	11378	MPO	PTP	un	1023932	0.3256	0.0000	0.0000	0.1441	0.0000	0.0000	0.1441	0.0000	0.0000
22540000	11468	MPO	PTP	un	1032032	0.0783	0.0000	0.0000	0.0078	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	11493	MPO	PTP	un	1034282	0.9773	0.0000	0.0000	0.9767	0.0000	0.0000	0.9767	0.0000	0.0000
22540000	11624	MPO	PTP	un	1046072	0.0758	0.0000	0.0000	0.0077	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	11662	MPO	PTP	un	1049492	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	11717	MPO	PTP	un	1054442	0.0172	0.0000	0.0000	0.0008	0.0000	0.0000	0.0009	0.0000	0.0000
22540000	11800	MPO	PTP	un	1061912	0.1275	0.0000	0.0000	0.0464	0.0000	0.0000	0.0466	0.0000	0.0000
22540000	12236	MPO	PTP	un	1101152	0.1431	0.0000	0.0000	0.0259	0.0000	0.0000	0.0257	0.0000	0.0000
22540000	12343	MPO	PTP	un	1110782	0.4574	0.0000	0.0000	0.2669	0.0000	0.0000	0.2661	0.0000	0.0000
22540000	12347	MPO	PTP	un	1111142	0.0851	0.0000	0.0000	0.0098	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	12403	MPO	PTP	un	1116182	0.9545	0.0000	0.0000	0.9524	0.0000	0.0000	0.9524	0.0000	0.0000
22540000	12610	MPO	PTP	un	1134812	0.6156	0.0000	0.0000	0.4979	0.0000	0.0000	0.4977	0.0000	0.0000
22540000	12637	MPO	PTP	un	1137242	0.5640	0.0000	0.0000	0.4236	0.0000	0.0000	0.4234	0.0000	0.0000
22540000	12660	MPO	PTP	un	1139312	0.0697	0.0000	0.0000	0.0651	0.0000	0.0000	0.0651	0.0000	0.0000
22540000	12680	MPO	PTP	un	1141112	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	12686	MPO	PTP	un	1141652	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	13470	MPO	PTP	un	1212212	0.1192	0.0000	0.0000	0.0615	0.0000	0.0000	0.0617	0.0000	0.0000
22540000	14506	MPO	PTP	un	1305452	0.2373	0.0000	0.0000	0.0722	0.0000	0.0000	0.0719	0.0000	0.0000
22540000	17050	MPO	PTP	un	1534412	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22540000	21320	MPO	PTP	un	1918712	0.0256	0.0000	0.0000	0.0013	0.0000	0.0000	0.0013	0.0000	0.0000
22540000	21936	MPO	PTP	un	1974152	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	22335	MPO	PTP	un	2010062	0.2540	0.0000	0.0000	0.0801	0.0000	0.0000	0.0797	0.0000	0.0000
22540000	24278	MPO	PTP	un	2184932	0.1118	0.0000	0.0000	0.0441	0.0000	0.0000	0.0441	0.0000	0.0000
22540000	24334	MPO	PTP	un	2189972	0.0851	0.0000	0.0000	0.0098	0.0000	0.0000	0.0098	0.0000	0.0000
22540000	24363	MPO	PTP	un	2192582	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	24559	MPO	PTP	un	2210222	0.1795	0.0000	0.0000	0.0429	0.0000	0.0000	0.0429	0.0000	0.0000
22540000	25278	MPO	PTP	un	2274932	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000
22540000	25359	MPO	PTP	un	2282222	0.0536	0.0000	0.0000	0.0042	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	25383	MPO	PTP	un	2284382	0.3058	0.0000	0.0000	0.1306	0.0000	0.0000	0.1308	0.0000	0.0000
22540000	25828	MPO	PTP	un	2324432	0.6694	0.0000	0.0000	0.5687	0.0000	0.0000	0.5684	0.0000	0.0000
22540000	25830	MPO	PTP	un	2324612	0.1707	0.0000	0.0000	0.0386	0.0000	0.0000	0.0386	0.0000	0.0000
22540000	26492	MPO	PTP	un	2384192	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	27483	MPO	PTP	un	2473382	0.5053	0.0000	0.0000	0.3578	0.0000	0.0000	0.3580	0.0000	0.0000
22540000	27514	MPO	PTP	un	2476172	0.2718	0.0000	0.0000	0.1020	0.0000	0.0000	0.1022	0.0000	0.0000
22540000	27538	MPO	PTP	un	2478332	0.5234	0.0000	0.0000	0.3595	0.0000	0.0000	0.3591	0.0000	0.0000
22540000	27749	MPO	PTP	un	2497322	-0.0011	0.0000	0.0000	-0.0003	0.0000	0.0000	-0.0002	0.0000	0.0000
22540000	28197	MPO	PTP	un	2537642	0.1662	0.0000	0.0000	0.0322	0.0000	0.0000	0.0316	0.0000	0.0000
22540000	28499	MPO	PTP	un	2564822	0.0024	0.0000	0.0000	0.0001	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	28509	MPO	PTP	un	2565722	0.7281	0.0000	0.0000	0.6545	0.0000	0.0000	0.6543	0.0000	0.0000
22540000	28866	MPO	PTP	un	2597852	0.8711	0.0000	0.0000	0.8733	0.0000	0.0000	0.8733	0.0000	0.0000
22540000	29716	MPO	PTP	un	2674352	-0.0231	0.0000	0.0000	-0.0022	0.0000	0.0000	-0.0022	0.0000	0.0000
22540000	29821	MPO	PTP	un	2683802	0.7073	0.0000	0.0000	0.6388	0.0000	0.0000	0.6388	0.0000	0.0000
22540000	29826	MPO	PTP	un	2684252	0.0248	0.0000	0.0000	0.0138	0.0000	0.0000	0.0136	0.0000	0.0000
22540000	29876	MPO	PTP	un	2688752	0.5957	0.0000	0.0000	0.4762	0.0000	0.0000	0.4762	0.0000	0.0000
22540000	29893	MPO	PTP	un	2690282	0.6269	0.0000	0.0000	0.4982	0.0000	0.0000	0.4977	0.0000	0.0000
22540000	30651	MPO	PTP	un	2758502	0.0621	0.0000	0.0000	0.0061	0.0000	0.0000	0.0063	0.0000	0.0000
22540000	30807	MPO	PTP	un	2772542	0.4681	0.0000	0.0000	0.3010	0.0000	0.0000	0.3010	0.0000	0.0000
22540000	31227	MPO	PTP	un	2810342	0.0466	0.0000	0.0000	0.0037	0.0000	0.0000	0.0037	0.0000	0.0000
22540000	31411	MPO	PTP	un	2826902	0.0732	0.0000	0.0000	0.0076	0.0000	0.0000	0.0076	0.0000	0.0000
22540000	31452	MPO	PTP	un	2830592	0.0930	0.0000	0.0000	0.0118	0.0000	0.0000	0.0118	0.0000	0.0000
22540000	31461	MPO	PTP	un	2831402	0.4714	0.0000	0.0000	0.3537	0.0000	0.0000	0.3531	0.0000	0.0000
22540000	31519	MPO	PTP	un	2836622	0.1580	0.0000	0.0000	0.0318	0.0000	0.0000	0.0316	0.0000	0.0000
22540000	31876	MPO	PTP	un	2868752	-0.0012	0.0000	0.0000	-0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000
22540000	31982	MPO	PTP	un	2878292	0.0276	0.0000	0.0000	0.0013	0.0000	0.0000	0.0012	0.0000	0.0000
22540000	32038	MPO	PTP	un	2883332	0.5042	0.0000	0.0000	0.4727	0.0000	0.0000	0.4727	0.0000	0.0000
22540000	32168	MPO	PTP	un	2895032	0.0227	0.0000	0.0000	0.0012	0.0000	0.0000	0.0012	0.0000	0.0000
22540000	32785	MPO	PTP	un	2950562	0.2419	0.0000	0.0000	0.0724	0.0000	0.0000	0.0719	0.0000	0.0000
22540000	32941	MPO	PTP	un	2964602	0.9545	0.0000	0.0000	0.9524	0.0000	0.0000	0.9524	0.0000	0.0000
22540000	33374	MPO	PTP	un	3003572	0.5995	0.0000	0.0000	0.5337	0.0000	0.0000	0.5334	0.0000	0.0000
22540000	33433	MPO	PTP	un	3008882	-0.0177	0.0000	0.0000	-0.0175	0.0000	0.0000	-0.0174	0.0000	0.0000
22540000	33722	MPO	PTP	un	3034892	-0.0116	0.0000	0.0000	-0.0081	0.0000	0.0000	-0.0081	0.0000	0.0000
22540000	33745	MPO	PTP	un	3036962	0.2608	0.0000	0.0000	0.0878	0.0000	0.0000	0.0875	0.0000	0.0000
22540000	34137	MPO	PTP	un	3072242	0.7136	0.0000	0.0000	0.7016	0.0000	0.0000	0.7017	0.0000	0.0000
22540000	34168	MPO	PTP	un	3075032	0.0536	0.0000	0.0000	0.0042	0.0000	0.0000	0.0041	0.0000	0.0000
22540000	34602	MPO	PTP	un	3114092	0.1702	0.0000	0.0000	0.0378	0.0000	0.0000	0.0378	0.0000	0.0000
22540000	34617	MPO	PTP	un	3115442	0.1163	0.0000	0.0000	0.0180	0.0000	0.0000	0.0180	0.0000	0.0000
